SEC16A	NOTCH1
SEC22B	NOTCH2
SEC23A	IGBP1P1
SEC31A	ALK
SEC31A	C6ORF62
SEC31A	JAK2
SEMA4C	PKM2
SEMA5A	ROPN1L
SENP6	NKAIN2
SEPT8	AFF4
SERINC2	ZCCHC17
SERPINA1	ABHD14A
SERPINA1	KIAA1217
SESN1	MGST2
SET	NUP214
SFI1	TPST2
SFI1	YPEL1
SFMBT2	PRKACB
SFPQ	ABL1
SFPQ	TFE3
SFRS3	BCL6
SFTPA2	SFTPB
SFTPB	DPYSL2
SFTPC	IGLL5
SGMS1	KCTD8
SGMS1	STK10
SHANK2	HMGN2P46
SHANK2	MS4A8B
SHOC2	RBM20
SIPA1L3	CD22
SKA2	MYO19
SKIV2L2	SV2C
SKP1	CDKL3
SLC12A7	C11ORF67
SLC12A8	BCAS1
SLC16A3	MRPL4
SLC16A7	MUCL1
SLC16A7	TTC28
SLC25A24	NBPF6
SLC26A6	PRKAR2A
SLC29A1	HSP90AB1
SLC30A7	MACF1
SLC34A2	ACTB
SLC34A2	ROS1
SLC35D2	LPPR1	MRPL50
SLC37A1	ABCG1
SLC38A10	ZCCHC11
SLC39A6	LRIG1
SLC44A2	PBX4
SLC45A3	BRAF
SLC45A3	ELK4
SLC45A3	ERG
SLC45A3	ETV1
SLC45A3	ETV5
SLC45A3	FLI1
SLC7A13	WDTC1
SLCO2A1	GUCA1C
SLCO3A1	ELMO1
SMARCA4	CARM1
SMARCB1	MARK3
SMARCB1	WASF2
SMYD3	ELOVL1
SMYD3	ZNF695
SNHG5	BCL6
SNX2	ABL1
SNX30	ADAMTS3
SNX9	CYP2C19	PDE6C
SOX2-OT	OSCP1
SOX2	TPRG1
SPARC	TRPS1
SPATA16	TTC28
SPATS2L	COL3A1
SPECC1	PDGFRB
SPOCK1	TBC1D9B
SPSB4	ACPL2
SPTBN1	FLT3
SPTBN1	PDGFRB
SPTLC3	MAOA
SQSTM1	ALK
SQSTM1	NUP214
SRGAP2	PRPF3
SRGAP3	RAF1
SRSF4	SNRNP40
SS18L1	SSX1
SS18	SSX
SS18	SSX1
SS18	SSX2
SS18	SSX4
SSBP2	JAK2
SSR3	MAP2K3
ST6GAL1	BCL6
ST7	PRKAG2
STARD3	DOCK5
STARD3	DOK5
STAT5B	RARA
STC2	RNF11
STIL	TAL1
STK11	MIDN
STK39	B3GALT1
STK3	NPAL2
STRADB	NOP58
STRBP	DENND1A
STRN3	JAK2
STRN4	GPSN2
STRN	PDGFRA
STX16	RAE1
SULF2	PRICKLE2
SUPT4H1	CCDC46
SYT7	KCNK4
SYTL2	PICALM
TADA2A	MEF2B
TAF15	NR4A3
TAF15	ZNF384
TAF4	ALG10B
TAF4	BRIP1
TANC1	MTMR4
TAOK1	PCGF2
TATDN1	GSDMB
TAX1BP1	AHCY
TAX1BP1	MALAT1
TBL1XR1	RGS17
TBL1XR1	TP63
TCEA1	PLAG1
TCF12	NR4A3
TCF20	NF2
TCF3	HLF
TCF3	PBX1
TCF3	TFPT
TCF3	ZNF384
TCTA	TAL1
TEP1	RNASE1
TES	HNRNPU
TFDP1	GRK1
TFG	ALK
TFG	GPR128
TFG	NR4A3
TFG	NTRK1
TFRC	BCL6
TFRC	NSUN4
THADA	EML4
THAP7	PRODH
THRAP3	USP6
THSD4	PAQR5
TIA1	DIRC2
TIAL1	MCMBP
TLX3	RANBP17
TMCC1	C3ORF36
TMEM104	CDK12
TMEM104	CRKRS
TMEM109	CTSD
TMEM119	ARIH2
TMEM206	PSAP
TMEM55A	LCLAT1
TMEM63A	NRD1
TMEM8B	TLN1
TMPRSS2	ERG
TMPRSS2	ETV1
TMPRSS2	ETV4
TMPRSS2	ETV5
TMSB10	RPS16
TNFSF13B	MYLK
TNPO1	IKBKB
TNRC18	SLC9A3R1
TNS1	RPRM
TNS3	PKD1L1
TOB1	SYNRG
TOX3	GNAO1
TP53BP1	PDGFRB
TPD52L1	TRMT11
TPM3	ALK
TPM3	NTRK1
TPM3	PDGFRB
TPM3	ROS1
TPM3	TPR
TPM4	ALK
TPR	FGFR1
TPRG1	SOX2
TPR	NTRK1
TPTEP1	ATP11B
TRA@	CDKN2A
TRA@	IRF4
TRA@	MTCP1
TRA@	MYC
TRA@	NOTCH1
TRA@	OLIG2
TRA@	PVRL2
TRA@	TCL1A
TRA@	TRB@
TRB@	CCND2
TRB@	HOXA@
TRB@	HOXA10
TRB@	HOXA11
TRB@	IRS4
TRB@	LCK
TRB@	LMO1
TRB@	LMO2
TRB@	LYL1
TRB@	MECOM
TRB@	MTCP1
TRB@	MYB
TRB@	NOTCH1
TRB@	TAL1
TRB@	TAL2
TRB@	TLX1
TRB@	TRG@
TRD@	LMO1
TRD@	LMO2
TRD@	NKX2-5
TRD@	PVT1
TRD@	RANBP17
TRD@	TAL1
TRD@	TLX1
TRD@	TLX3
TRG@	IGH@
TRG@	TRB@
TRIM24	FGFR1
TRIM24	RET
TRIM27	RET
TRIM33	RET
TRIM37	MYO19
TRIM37	RNFT1
TRIM37	TMEM49
TRIP11	PDGFRB
TRPC4AP	MRPL45
TSPAN14	HLA-E
TSPAN2	C12ORF35
TTC17	TTC28
TTC19	ATPAF2
TTC28	CD99L2
TTC28	HS6ST2
TTLL1	TSPO
TTLL3	MTMR14
TUBB4B	COBRA1
TUBGCP3	PDS5B
TXLNG	SYAP1
TXNDC11	RUVBL1
TXNIP	NOTCH2NL
TXNRD1	GPR133
TYRO3	RTF1
TYW1	HGSNAT
UBAP1	PURG
UBE2D2	MATR3
UBE2E1	ASCC3
UBE2V2	NRIP1
UBR2	SRPK1
UBR3	CDK14
UBR4	ATP13A2
UBR4	GLB1
UBR4	JMJD2B
UBR5	SLC25A32
UGDH	SLC25A31
UGGT2	ARFGEF2
UNC13A	ZNF492
UNK	DPYD
UPK3B	DTX2
USF2	IRX3
USP10	ZDHHC7
USP16	RUNX1
USP31	CRYL1
USP32	CWC25
USP37	OSMR
USP9X	PRIM1
USP9Y	TTTY15
UTRN	OS9
VAMP8	SCAF1
VANGL1	HAO2
VAPB	IKZF3
VAV3	DAB1
VCL	ALK
VOPP1	GRB10
VPS35	DCN
VTI1A	TCF7L2
WAPAL	PTPRT
WDR48	PDGFRB
WDR55	DND1
WDR67	ZNF704
WDTC1	CD151
WDTC1	EFCAB4A
WDTC1	PRKRIP1
WIPF2	ERBB2
WIPF2	HER2
WNK4	ZNF787
WRN	FYTTD1
WWC1	ADRBK2
WWTR1	CAMTA1
XAF1	FAM64A
XRCC1	MAL
YTHDF2	SYTL1
YWHAE	FAM22A
YWHAE	FAM22B
YWHAE	FAM22E
YWHAG	CYB561
YWHAG	PDIA3
YWHAZ	OXR1
YWHAZ	ZBTB33
ZBTB16	RARA
ZBTB8B	TRAF3IP1
ZC3HAV1L	CHMP1A
ZDHHC11	RNF130
ZDHHC7	ABCB9
ZFR	DARS2
ZFYVE9	CGA
ZMIZ1	ABL1
ZMYM2	FGFR1
ZMYND8	CEP250
ZNF410	PTGR2
ZNF490	ITSN1
ZNF496	ZC2HC1B
ZNF595	ATP11B
ZNF638	KCNS3	PPM1G
ZNF649	ZNF577
ZNF695	TFB2M
ZNF700	MAST1
